name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.616865, 3.508072",2023-05-10,34,25.9,29.8,43.5,25.9,35.6,25.4,78.5,0,0,0,,0,,27.4,22.3,205.7,1010.4,48.9,10,267,23,9,75,2023-05-10T06:30:30,2023-05-10T18:54:26,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-05-11,34,26.8,30.3,43.5,30.6,37.3,25.8,78,0,0,0,rain,0,,29.5,25.9,214.6,1010.8,52.4,9.9,275.1,23.8,9,75,2023-05-11T06:30:19,2023-05-11T18:54:33,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-05-12,32,26.8,29,42.3,30.6,35.6,26.2,85.1,0.4,100,4.17,rain,0,,21.6,16.6,220.3,1011.8,58.1,9.8,286.6,24.8,9,75,2023-05-12T06:30:10,2023-05-12T18:54:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-05-13,31,26.9,28.3,42.4,30.6,34,25.8,86.8,0,0,0,rain,0,,50.8,35.3,131,1012.4,56.9,9.5,290,25.1,10,60,2023-05-13T06:30:01,2023-05-13T18:54:47,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-05-14,31.2,24.8,28,41.3,24.8,33.3,25.7,87.6,5,100,4.17,rain,0,,32.4,20.5,219.7,1013.3,59.7,8.6,272,23.5,9,75,2023-05-14T06:29:53,2023-05-14T18:54:54,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-05-15,30.1,22.8,26.6,37.4,22.8,30.5,25,91.2,64,100,4.17,rain,0,,37.1,18.4,62.3,1013.4,65.9,7.9,71.3,6,3,60,2023-05-15T06:29:46,2023-05-15T18:55:02,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-05-16,32,25.9,28.9,40.6,25.9,34.7,25.8,84.4,0,0,0,rain,0,,24.5,20.5,237.7,1012.9,46.1,9.2,280.6,24.1,9,30,2023-05-16T06:29:39,2023-05-16T18:55:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-05-17,34,25.8,29.5,42.1,25.8,35.4,25.6,80.6,0,0,0,rain,0,,25.6,22.3,218,1011.9,51.7,9.8,249.6,21.6,8,60,2023-05-17T06:29:33,2023-05-17T18:55:20,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-05-18,32,23.4,27.8,39.5,23.4,31.5,24.2,81.7,59,100,12.5,rain,0,,81.7,20.5,253.2,1012.4,50.3,9.3,113.4,9.8,5,60,2023-05-18T06:29:28,2023-05-18T18:55:29,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-05-19,33.1,25,28.7,42.3,25,33.4,25.1,81.6,0.1,100,4.17,rain,0,,25.2,19.4,244.4,1012.3,48.6,10.1,281.9,24.6,9,60,2023-05-19T06:29:23,2023-05-19T18:55:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-05-20,31,25,28,36.5,25,31.8,24.5,81.7,5,100,4.17,rain,0,,27.4,17.6,211,1012,57.7,11.6,223.8,19.2,8,60,2023-05-20T06:29:19,2023-05-20T18:55:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-05-21,34,25.1,28.7,42,25.1,32.9,25.1,82,0,0,0,rain,0,,25.6,20.5,227.3,1012.6,48.6,9.6,279.7,24.2,9,60,2023-05-21T06:29:16,2023-05-21T18:55:59,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-05-22,31,24,28.2,39.2,24,32.7,25.4,85.7,0,0,0,rain,0,,24.8,20.5,227.8,1012.4,59,9.8,229.9,19.7,9,30,2023-05-22T06:29:14,2023-05-22T18:56:10,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-05-23,33,24.8,28.3,42.3,24.8,32.7,25.3,84.7,12,100,4.17,rain,0,,24.1,20.5,203.6,1011.7,61.4,8,224,19.2,8,30,2023-05-23T06:29:12,2023-05-23T18:56:21,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-05-24,33,26,29.2,43.8,26,35.4,25.9,82.9,0,0,0,rain,0,,33.5,29.5,212.5,1011,61,10.8,268.3,23.1,9,60,2023-05-24T06:29:11,2023-05-24T18:56:33,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-05-25,34,24.1,28.9,42.1,24.1,33.8,24.9,79.5,7,100,4.17,rain,0,,64.8,22.3,209.4,1011.1,69.7,11,269.7,23.4,9,60,2023-05-25T06:29:11,2023-05-25T18:56:44,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-05-26,33,26,29.4,42.1,26,35.3,25.7,81.5,7,100,4.17,rain,0,,30.2,22.3,229.8,1011.1,55.3,9.9,284.3,24.6,9,75,2023-05-26T06:29:11,2023-05-26T18:56:57,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-05-27,28,22.7,26,33.6,22.7,28,24.6,92,2,100,4.17,rain,0,,64.8,37.1,12,1011.5,56.6,9.5,174.6,15,9,75,2023-05-27T06:29:12,2023-05-27T18:57:09,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-05-28,33,23.8,27.9,42.1,23.8,32,24.4,82,0,0,0,rain,0,,25.9,22.3,199.1,1012,48.1,9,277.7,24,9,60,2023-05-28T06:29:14,2023-05-28T18:57:22,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-05-29,27.8,25,26.3,31.6,25,27.9,24.4,89.5,20,100,4.17,rain,0,,31.7,25.9,87.9,1012.5,54.7,9,190.1,16.3,7,60,2023-05-29T06:29:16,2023-05-29T18:57:35,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-05-30,32,23,27.9,39.2,23,31.5,24.1,81.2,0,0,0,,0,,27.7,22.3,150.9,1013.4,49.2,9.3,274,23.7,9,30,2023-05-30T06:29:19,2023-05-30T18:57:48,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-05-31,33,25.1,28.8,42.1,25.1,34,25.4,82.5,0,0,0,rain,0,,28.8,22.3,216.7,1012.6,54.4,11.2,274.5,23.7,9,60,2023-05-31T06:29:22,2023-05-31T18:58:01,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-01,32,25.8,28.4,40.6,25.8,33.4,25.5,84.6,5,100,4.17,rain,0,,27.7,26.3,226.8,1011.9,62.4,10.7,253.9,21.6,9,30,2023-06-01T06:29:27,2023-06-01T18:58:15,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-02,31,25,27.8,40.6,25,31.3,25.1,86.1,8,100,4.17,rain,0,,27.7,25.9,221.1,1012.4,60.7,9.7,257.8,22.1,9,60,2023-06-02T06:29:31,2023-06-02T18:58:29,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-03,30,25,26.9,36.3,25,29.4,24.7,88,7,100,4.17,rain,0,,28.8,20.5,242.3,1013.6,45.8,9.4,251.6,21.8,9,30,2023-06-03T06:29:37,2023-06-03T18:58:43,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-04,32,24.8,28.3,39.2,24.8,32.4,24.4,80,0.1,100,4.17,rain,0,,27.7,24.8,239.2,1013.3,54.2,10.2,276.1,24,9,60,2023-06-04T06:29:43,2023-06-04T18:58:57,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-05,32,25.7,28.8,41.7,25.7,34,25.5,83.1,0,0,0,rain,0,,29.5,27.7,225.8,1013.1,53.2,10,262.2,22.4,8,30,2023-06-05T06:29:49,2023-06-05T18:59:11,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-06,30,23,26.2,37.4,23,29,24.7,91.5,33,100,8.33,rain,0,,46.4,16.6,224.7,1013.2,58.7,8.7,50.1,4.1,2,30,2023-06-06T06:29:56,2023-06-06T18:59:25,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-07,31,24,26.8,37.7,24,29.3,24,85.6,0,0,0,rain,0,,25.6,20.5,228.6,1014.1,66.3,8.4,261.7,22.6,9,30,2023-06-07T06:30:04,2023-06-07T18:59:40,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-08,29,21.2,25.3,33.6,21.2,26.7,22.9,87.1,66.2,100,12.5,rain,0,,46.4,27.7,214.2,1015.3,54.3,9,39.2,3.4,2,30,2023-06-08T06:30:12,2023-06-08T18:59:54,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-06-09,32,24,27.6,37.9,24,30.8,24.3,83,0,0,0,rain,0,,24.8,22.3,197.7,1014,48.5,9,259.9,22.1,9,30,2023-06-09T06:30:20,2023-06-09T19:00:09,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-06-10,31,25.8,27.3,37.7,25.8,29.9,24.6,85.6,0,0,0,rain,0,,29.5,25.9,221.6,1013.3,65.3,9.8,264.3,22.8,9,30,2023-06-10T06:30:29,2023-06-10T19:00:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-11,27,24,25.5,30.6,24,26.2,24.2,92.7,67,100,8.33,rain,0,,35.6,18.4,232.2,1014.6,57.8,8.8,111.1,9.5,5,30,2023-06-11T06:30:39,2023-06-11T19:00:38,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-06-12,32.8,24,28.2,39.2,24,31.4,23.9,78.2,0.1,100,4.17,rain,0,,25.6,24.1,247.4,1014.9,61.7,11.7,266.5,23,9,10,2023-06-12T06:30:49,2023-06-12T19:00:52,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-13,31.8,25,28.1,39.1,25,31.5,23.9,78.8,0,0,0,,0,,29.9,22.3,246.9,1014.3,42.6,10,273.6,23.7,9,10,2023-06-13T06:30:59,2023-06-13T19:01:07,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-14,30,23,26.6,35.1,23,28.4,23.5,83.6,18,100,4.17,rain,0,,30.2,22.3,243.6,1013.6,54.2,9.8,203.6,17.7,8,10,2023-06-14T06:31:10,2023-06-14T19:01:21,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-15,27,24,25.6,30.6,24,26.3,24.4,93,100,100,4.17,rain,0,,29.5,18.4,205.5,1014.2,64.6,7.6,49.8,4.4,2,10,2023-06-15T06:31:21,2023-06-15T19:01:35,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-16,30.8,24.8,27.2,37.3,24.8,30.1,24.5,86.1,6,100,4.17,rain,0,,22,18.4,245.6,1014,57.3,8.6,245.5,21.1,9,30,2023-06-16T06:31:33,2023-06-16T19:01:49,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-06-17,32,25,28.6,40.6,25,33.1,25.2,82.6,0,0,0,rain,0,,25.9,22.3,246.7,1013.2,51.7,9.5,224.6,19.2,8,30,2023-06-17T06:31:44,2023-06-17T19:02:03,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-06-18,31,25,27.9,39.2,25,32,25.2,85.5,0.7,100,16.67,rain,0,,28.1,23.4,236.7,1013.1,58.2,11.1,225.7,19.4,9,30,2023-06-18T06:31:56,2023-06-18T19:02:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-19,30,23,25.9,35.1,23,27.4,23.6,87.7,19,100,4.17,rain,0,,24.8,18.4,228.2,1013.6,50.2,9.4,264,22.7,9,30,2023-06-19T06:32:09,2023-06-19T19:02:31,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-06-20,30,23.9,26.6,36.2,23.9,28.7,24.1,86.6,0,0,0,rain,0,,27.7,24.1,223.1,1013.3,54.2,10.4,119.1,10.3,6,30,2023-06-20T06:32:21,2023-06-20T19:02:44,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-21,28.1,24.8,25.6,33,24.8,26.1,23.9,90.6,1,100,4.17,rain,0,,31.7,27.7,222.7,1014.1,58.9,9.1,127.5,11.1,6,10,2023-06-21T06:32:34,2023-06-21T19:02:57,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-06-22,29.1,24,26.4,33.9,24,28.3,23.6,84.5,0,0,0,rain,0,,37.4,25.9,261.7,1014.2,53.7,9.9,42.3,3.7,2,10,2023-06-22T06:32:47,2023-06-22T19:03:10,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-23,29.8,24,26.3,34.8,24,28,23.8,86.6,2,100,4.17,rain,0,,36.4,29.5,235.1,1013.5,69.6,9.2,133.3,11.5,8,10,2023-06-23T06:33:01,2023-06-23T19:03:23,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-24,27,24,25.3,30.1,24,26,23.6,90.9,26,100,16.67,rain,0,,36,25.9,219.2,1013.9,62.3,8,31.4,2.6,1,10,2023-06-24T06:33:14,2023-06-24T19:03:35,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-06-25,30,24,26.5,34.1,24,27.8,23.2,82.9,4,100,4.17,rain,0,,27.7,24.1,218.3,1014.7,59.8,9.9,236.2,20.5,9,10,2023-06-25T06:33:27,2023-06-25T19:03:47,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-06-26,30,22.9,26,34.9,22.9,27.2,22.3,80.5,0,0,0,rain,0,,28.8,25.6,228.7,1014.2,53.9,11.2,196.1,17.1,7,10,2023-06-26T06:33:41,2023-06-26T19:03:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-27,32.1,24.1,27.5,37.1,24.1,29.6,22.9,76.9,0,0,0,rain,0,,64.8,27.7,244.5,1013.4,59,9.8,235.6,20.3,8,10,2023-06-27T06:33:55,2023-06-27T19:04:10,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-06-28,27,23,25.2,30.1,23,25.7,23.6,90.8,32,100,12.5,rain,0,,64.8,25.9,240.3,1014.2,62.2,9.4,41.7,3.8,2,10,2023-06-28T06:34:09,2023-06-28T19:04:21,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-06-29,29.1,24.8,26.6,34.5,24.8,28.2,24.2,87.3,3,100,4.17,rain,0,,24.5,22.3,217.7,1015.8,60.2,11.3,231,20.1,8,10,2023-06-29T06:34:23,2023-06-29T19:04:31,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-06-30,30.8,24,27,36.3,24,29,23.9,83.7,1.1,100,12.5,rain,0,,24.1,24.8,236.1,1015.5,73.1,15.1,207.9,18.1,7,10,2023-06-30T06:34:37,2023-06-30T19:04:41,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-01,31,25,27.3,37.7,25,29.6,24.1,83.3,0.9,100,8.33,rain,0,,24.1,25.9,222.3,1014.2,60.5,12.7,231.5,20,8,10,2023-07-01T06:34:50,2023-07-01T19:04:51,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-02,31,23,26.8,37.7,23,28.7,23.6,83.5,12,100,4.17,rain,0,,20.5,33.5,203.7,1015.1,66,12.4,44.1,3.6,3,10,2023-07-02T06:35:04,2023-07-02T19:05:00,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-03,31.1,23.1,27,37.3,23.1,29,23.9,84.2,0.2,100,4.17,rain,0,,22.7,22,224.6,1015.1,51.4,13.1,257,22.3,9,30,2023-07-03T06:35:18,2023-07-03T19:05:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-04,28.2,16,26.5,32.7,16,28.5,23.6,84.5,6.8,100,29.17,rain,0,,33.1,33.5,240.6,1015.3,64.1,15.7,213.8,18.4,9,30,2023-07-04T06:35:32,2023-07-04T19:05:16,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-05,30,24.1,26.9,35.1,24.1,28.8,23.7,83.3,2,100,4.17,rain,0,,38.5,14.8,198.1,1015,53.2,10.5,171.8,14.8,8,10,2023-07-05T06:35:45,2023-07-05T19:05:23,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-06,31,24,27.1,36.5,24,29.6,23.9,83.2,0.3,100,4.17,rain,0,,25.9,24.1,231.6,1013.2,50.6,10.1,273.8,23.7,9,10,2023-07-06T06:35:59,2023-07-06T19:05:30,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-07-07,28,24,25.9,32.7,24,26.9,24.3,91.2,51,100,4.17,rain,0,,29.2,14.8,240.8,1013.8,62.2,8.2,269.2,23.3,9,30,2023-07-07T06:36:12,2023-07-07T19:05:36,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-07-08,27,23.5,25.1,30.6,23.5,25.4,23.7,92.3,7,100,8.33,rain,0,,34.2,25.9,229.4,1014,56.9,10.8,68.5,5.8,3,30,2023-07-08T06:36:26,2023-07-08T19:05:42,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-09,27,24,25.5,30.6,24,25.8,24.2,92.9,5,100,4.17,rain,0,,27.4,14.8,224.5,1015.4,48,7.9,87.8,7.6,4,10,2023-07-09T06:36:39,2023-07-09T19:05:47,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-07-10,29.8,24,26.8,35.8,24,29.3,24.2,86.4,0,0,0,rain,0,,24.5,22.3,223.7,1014.5,57.4,8.9,250.3,21.6,9,10,2023-07-10T06:36:52,2023-07-10T19:05:52,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-11,30,24,27,36.2,24,29.3,24.3,85.6,0,0,0,rain,0,,29.5,24.1,236.5,1013,55.2,9.1,258.9,22.5,8,10,2023-07-11T06:37:04,2023-07-11T19:05:55,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-07-12,30,23,26.4,36.2,23,28.3,24.2,88.1,0,0,0,rain,0,,27.7,18.4,221.7,1012.4,62,9.4,50.6,4.5,3,10,2023-07-12T06:37:17,2023-07-12T19:05:58,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-13,29,23.2,26.2,34.5,23.2,28.1,23.9,87.5,1,100,4.17,rain,0,,25.6,18.4,217.5,1013.3,47.2,9,234.5,20.3,9,30,2023-07-13T06:37:29,2023-07-13T19:06:01,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
"6.616865, 3.508072",2023-07-14,30,24,27.1,36.4,24,30,24.3,85.3,0,0,0,rain,0,,20.5,14.8,240.2,1013.7,51.5,9.1,271,23.4,9,30,2023-07-14T06:37:41,2023-07-14T19:06:03,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"6.616865, 3.508072",2023-07-15,28.6,25,26.3,33.4,25,27,24.1,87.8,3.2,100,16.67,rain,0,,25.6,27.7,220,1013.5,66.7,13,270.2,23.2,9,30,2023-07-15T06:37:52,2023-07-15T19:06:04,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-16,31,25,26.9,37.7,25,28.7,24.7,88,4.3,100,25,rain,0,,28.4,27,234.5,1013.2,61.6,12.2,232.5,20,8,30,2023-07-16T06:38:03,2023-07-16T19:06:04,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-17,30,24.8,27.1,36.2,24.8,29.7,24.7,86.9,13,100,8.33,rain,0,,27.7,18.7,235.9,1014.2,58.8,9.4,280.8,24.3,9,30,2023-07-17T06:38:14,2023-07-17T19:06:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
"6.616865, 3.508072",2023-07-18,29,24,26.7,34.5,24,29.2,24.4,87.4,0.1,100,4.17,rain,0,,28.4,24.1,240,1015.2,53.1,10.5,274.2,23.7,9,30,2023-07-18T06:38:25,2023-07-18T19:06:03,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-19,30.6,25,27.3,37.4,25,30,24.4,84.5,0,0,0,rain,0,,32.8,29.2,234.5,1015.1,61.7,10.3,159.1,13.8,8,30,2023-07-19T06:38:35,2023-07-19T19:06:01,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-20,31,25.8,27.8,37.7,25.8,30.8,24.3,81.7,0,0,0,rain,0,,33.8,25.9,230.6,1014.8,54.9,10,245.3,21.1,8,30,2023-07-20T06:38:45,2023-07-20T19:05:59,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-07-21,29,25,27,33.6,25,29.4,24,83.9,0.4,100,4.17,rain,0,,35.6,29.5,237.8,1014.8,56,10.4,272.5,23.5,9,30,2023-07-21T06:38:54,2023-07-21T19:05:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-22,27,23,25.8,30.6,23,26.6,23.8,89.1,51,100,8.33,rain,0,,37.1,22.3,235.4,1015.6,64.6,10,177.1,15.4,6,10,2023-07-22T06:39:03,2023-07-22T19:05:52,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-23,26,22.9,24.4,26,22.9,24.4,23.5,94.8,29,100,8.33,rain,0,,30.2,20.5,238.5,1016.6,45.3,7,48.8,4.3,3,10,2023-07-23T06:39:12,2023-07-23T19:05:47,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-24,29,23,25.8,34.5,23,27.3,23.6,87.8,0.3,100,4.17,rain,0,,32.4,24.1,230.1,1015.7,57.2,8.5,187.1,16.1,9,10,2023-07-24T06:39:20,2023-07-24T19:05:42,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"6.616865, 3.508072",2023-07-25,30,24.8,26.6,36.2,24.8,28.4,24.3,87.7,0,0,0,rain,0,,31,22.3,227.9,1014.9,57.6,9.8,275,23.6,9,30,2023-07-25T06:39:28,2023-07-25T19:05:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"6.616865, 3.508072",2023-07-26,29,23.9,26.7,35.6,23.9,29.4,24.4,87.7,0,0,0,rain,0,,27.7,20.5,231.7,1014.7,52.5,9.1,228.6,19.7,9,30,2023-07-26T06:39:36,2023-07-26T19:05:29,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
